"	Common Settings","	",,,
"	.Source/Sweep Points","	211",,,
"	.Repeat","	0",,,
"	.Source to Measure Delay","	0",,,
"	.Measure Window","	83.333 ms",,,
"	.NPLC","	5",,,
"	.Channel","	SMU-1",,,
"	..Instrument","	My 2461",,,
"	...Model","	2461",,,
"	...Serial Number","	04127174",,,
"	..Source Settings","	",,,
"	...Mode","	DC",,,
"	...Function","	Voltage Sweep",,,
"	...Type","	Linear",,,
"	...Dual Sweep","	Enabled",,,
"	...Range","	Auto",,,
"	...Start","	0",,,
"	...Stop","	21",,,
"	...Step","	0.1",,,
"	...Limit","	0.1",,,
"	..Measure Settings","	",,,
"	...Voltage","	Measured",,,
"	...Current","	True",,,
"	...Range","	Auto",,,
"	...Minimum Range","	1E-06",,,
"	...Resistance","	True",,,
"	...Power","	False",,,
"	...Auto Zero","	On",,,
"	..Instrument Settings","	",,,
"	...Input Terminals","	Front",,,
"	...Sense","	2-Wire",,,
"	...Output Off","	Normal",,,
"	...High Capacitance","	False",,,
,,,,
Index,SMU-1 Time (s),SMU-1 Voltage (V),SMU-1 Current (A),SMU-1 Resistance (Ω)
2,1.10350078,0.09999872,2.01E-05,4963.118705
3,1.44650184,0.199998409,4.03E-05,4966.664839
4,1.79192526,0.300005227,6.04E-05,4971.022483
5,2.13491822,0.400005698,8.03E-05,4980.971263
6,3.61309576,0.500023782,9.96E-05,5020.366323
7,3.95097364,0.600026369,0.000119478,5022.051135
8,4.2888283,0.700026989,0.00013939,5022.071982
9,4.62668454,0.800026059,0.000159006,5031.405889
10,4.9645445,0.900025547,0.000178638,5038.251205
11,5.30238552,1.000028849,0.000198166,5046.407621
12,5.64022552,1.100023031,0.000217958,5046.939012
13,5.97805748,1.20002687,0.000237809,5046.181853
14,6.31589194,1.300017118,0.000257657,5045.539624
15,6.65375032,1.400013447,0.000277451,5045.992852
16,6.99162692,1.500014901,0.000297019,5050.223796
17,7.32949132,1.600013494,0.000316636,5053.166858
18,7.66736962,1.700012565,0.000336218,5056.275614
19,8.00522368,1.800025463,0.000356004,5056.19544
20,8.34306514,1.900015712,0.000375842,5055.359476
21,8.68092798,2.00001812,0.000395714,5054.195305
22,9.0187859,2.100031853,0.000415652,5052.378931
23,9.35909982,2.200027466,0.000435518,5051.523601
24,9.69693994,2.300050497,0.000455682,5047.491735
25,10.03478702,2.400026321,0.00047561,5046.203564
26,10.37264082,2.500015497,0.000495697,5043.43812
27,10.71049774,2.60005331,0.000515074,5047.922408
28,11.04834284,2.700036526,0.000534488,5051.629459
29,11.38620034,2.800021172,0.000554257,5051.84192
30,11.72403154,2.900001049,0.000574112,5051.281561
31,12.0618966,3.000008106,0.000594261,5048.296668
32,12.39975138,3.100010633,0.000613689,5051.432401
33,12.73763274,3.200018644,0.000632949,5055.729056
34,13.07551612,3.300009251,0.000651774,5063.118915
35,13.41340568,3.400010109,0.000672239,5057.737013
36,13.75128378,3.499993801,0.00069352,5046.705812
37,14.0892447,3.599985361,0.000712845,5050.163565
38,14.42710508,3.700014591,0.000733367,5045.245272
39,14.76495756,3.80002737,0.000753214,5045.082122
40,15.10281112,3.899991751,0.0007735,5042.009107
41,15.44068178,3.999984741,0.000793766,5039.251509
42,15.77854864,4.099946499,0.000813128,5042.18921
43,16.11644194,4.199975491,0.000833666,5037.958318
44,17.21079642,4.300158501,0.0008544,5032.955411
45,17.54779366,4.400139809,0.000874684,5030.550198
46,17.88479444,4.500125408,0.000895633,5024.517069
47,18.22178194,4.600135803,0.000917764,5012.329582
48,18.55878702,4.700111866,0.000936886,5016.737326
49,18.89579782,4.800143242,0.000956989,5015.879736
50,19.2328104,4.900117874,0.000977467,5013.077906
51,19.56981272,5.000152588,0.000998186,5009.239611
52,19.90679324,5.100121975,0.001017784,5011.007953
53,20.24376848,5.200118542,0.001038967,5005.08458
54,20.58075734,5.300154209,0.00106016,4999.388691
55,20.91772986,5.400130272,0.001079862,5000.760119
56,21.25471664,5.500113964,0.001101829,4991.801508
57,21.59172388,5.600103855,0.001123171,4985.974852
58,21.9287167,5.700106144,0.001144546,4980.231957
59,22.26570422,5.800125599,0.00116563,4975.958446
60,22.60269662,5.900127888,0.001186248,4973.772055
61,22.93970656,6.000121117,0.001207202,4970.272084
62,23.27672962,6.100115776,0.001228892,4963.915703
63,23.61372084,6.200097561,0.001249827,4960.765626
64,23.95077262,6.300102234,0.001271473,4954.9634
65,24.2877847,6.400126457,0.001294654,4943.503929
66,24.62478336,6.500126362,0.001316107,4938.903762
67,24.9617841,6.600138664,0.001336049,4940.04087
68,25.29876336,6.700127125,0.001357683,4934.970882
69,25.63573428,6.800111294,0.001380254,4926.708658
70,25.97274764,6.900164127,0.00140295,4918.325757
71,26.3097274,7.000146866,0.001426073,4908.686726
72,26.646698,7.100136757,0.001446862,4907.267597
73,26.98370238,7.200117111,0.001469369,4900.143644
74,27.32069524,7.300154209,0.001493278,4888.676254
75,27.66009736,7.400075912,0.001516279,4880.419674
76,27.99707186,7.500100613,0.00153925,4872.568878
77,28.3340745,7.600065231,0.001562359,4864.481668
78,28.6710588,7.700120449,0.001585004,4858.106715
79,29.00805092,7.800058365,0.001605632,4857.936844
80,29.3450436,7.900068283,0.001628345,4851.593331
81,29.68203818,8.000120163,0.001652683,4840.687745
82,30.0190108,8.100100517,0.001675753,4833.708124
83,30.35600542,8.200080872,0.001697405,4830.952258
84,30.6929736,8.300082207,0.001720867,4823.196974
85,31.02999518,8.400087357,0.00174469,4814.660249
86,31.36699666,8.500119209,0.001765029,4815.852964
87,31.70397296,8.600099564,0.001784869,4818.335295
88,32.04095264,8.700104713,0.001809835,4807.126608
89,32.37793056,8.800096512,0.001839882,4782.969103
90,32.71491994,8.900084496,0.001865754,4770.233767
91,33.05190378,9.000092506,0.001887803,4767.494515
92,33.3889018,9.10011673,0.001911494,4760.736174
93,33.7258675,9.200116158,0.00193371,4757.753377
94,34.06285852,9.300120354,0.001964636,4733.762212
95,34.3998222,9.400097847,0.001990763,4721.856808
96,34.73681452,9.500079155,0.002016314,4711.607374
97,35.07381006,9.60013485,0.002042063,4701.194151
98,35.41079374,9.70013237,0.002066366,4694.295588
99,35.74778284,9.80013752,0.002090262,4688.474281
100,36.0847765,9.90013504,0.002118117,4674.027164
101,36.4217562,10.00015926,0.002144294,4663.613174
102,36.75878732,10.10014153,0.002169178,4656.206664
103,37.09575306,10.20016098,0.00219773,4641.225452
104,37.43272726,10.30011272,0.002220108,4639.465323
105,37.76973242,10.40018845,0.002248031,4626.353892
106,38.1067254,10.50013447,0.002276729,4611.937987
107,38.4461175,10.60014725,0.002305451,4597.86211
108,38.78311912,10.70017529,0.002334411,4583.671903
109,39.12010326,10.80019283,0.002360591,4575.208122
110,39.4570859,10.90015984,0.002391507,4557.863001
111,39.79407724,11.00017548,0.002422905,4540.077845
112,40.13107174,11.10011292,0.002450399,4529.919986
113,40.46805708,11.20014,0.002471898,4530.987105
114,40.80505364,11.30017281,0.002498163,4523.393495
115,41.14203878,11.40016079,0.00252833,4508.968543
116,41.47901186,11.50018311,0.00255906,4493.908727
117,41.8160019,11.60014248,0.002593299,4473.121629
118,42.15297914,11.70017338,0.002621593,4463.001932
119,42.48995426,11.80014133,0.00265515,4444.247142
120,42.82694966,11.90013695,0.002685015,4432.05666
121,43.1639386,12.0001936,0.00272257,4407.670568
122,43.50093082,12.10014439,0.00276046,4383.379138
123,43.83790828,12.20013046,0.002796358,4362.864348
124,44.17493444,12.30011368,0.002826865,4351.149555
125,44.51189912,12.40023804,0.0028512,4349.129415
126,44.8488874,12.50016689,0.002881183,4338.553872
127,45.18585172,12.60014725,0.002912183,4326.701304
128,45.52285374,12.70018005,0.002940868,4318.514446
129,45.85986184,12.80019093,0.002976033,4301.091194
130,46.1968324,12.90017509,0.003018108,4274.25866
131,46.5338168,13.00017834,0.003055218,4255.07434
132,46.87078266,13.10010052,0.003088183,4242.009138
133,47.20778168,13.20018196,0.003118452,4232.927847
134,47.54478172,13.30009174,0.003154099,4216.764216
135,47.881777,13.40012932,0.003194035,4195.360175
136,48.21877034,13.5001545,0.003242262,4163.807173
137,48.55574932,13.60010624,0.003286783,4137.817043
138,48.89274156,13.7001276,0.003333629,4109.673331
139,49.2297422,13.80006886,0.00336946,4095.632338
140,49.56673856,13.90009022,0.003406023,4081.031952
141,49.90372928,14.00014114,0.003442424,4066.942833
142,50.2407208,14.10011673,0.003486569,4044.1235
143,50.57773146,14.20011806,0.003530625,4021.984469
144,50.91472626,14.30010319,0.003579884,3994.571587
145,51.25170814,14.40010262,0.003614214,3984.297667
146,51.58869916,14.50009918,0.003645817,3977.188332
147,51.92567642,14.60008717,0.003694925,3951.389822
148,52.26267938,14.70013523,0.003752528,3917.395467
149,52.5997006,14.80009747,0.003804703,3889.948158
150,52.93668476,14.90010738,0.003870036,3850.121376
151,53.27367312,15.00006676,0.003919054,3827.471486
152,53.61066044,15.10018539,0.003976634,3797.228073
153,53.94764166,15.20010662,0.00401015,3790.408736
154,54.28461912,15.30008602,0.004077109,3752.680113
155,54.62160998,15.4000864,0.004160258,3701.713866
156,54.958612,15.50006771,0.004223426,3670.022032
157,55.29562818,15.60008049,0.004306825,3622.176254
158,55.63261676,15.70012188,0.004395358,3571.97774
159,55.96959662,15.80002975,0.004469999,3534.682974
160,56.3065853,15.90012074,0.004571652,3477.981394
161,56.64356244,16.00003815,0.004628027,3457.20512
162,56.98056444,16.10006332,0.004681625,3438.990423
163,57.31757216,16.2001133,0.004762376,3401.687356
164,57.65457282,16.30003929,0.004868142,3348.308209
165,57.9915712,16.4000473,0.00499228,3285.081524
166,58.3285614,16.49998665,0.005129864,3216.456953
167,58.66556506,16.60001373,0.005215983,3182.528116
168,59.00254992,16.70004463,0.005360215,3115.555015
169,59.33954898,16.80002213,0.005548016,3028.113404
170,59.67652784,16.90002251,0.005757788,2935.158768
171,60.01350764,17.00001144,0.005906822,2878.030011
172,60.3504769,17.10000992,0.006099804,2803.370464
173,60.68749286,17.20000839,0.006275801,2740.687555
174,61.02446962,17.30002594,0.006461952,2677.213674
175,61.36145098,17.4001236,0.006702563,2596.04037
176,61.69842768,17.49998856,0.007118806,2458.275722
177,62.41322474,17.59992027,0.015604113,1127.902625
178,62.75020904,17.69997597,0.061456196,288.009625
179,63.08720046,17.80008698,0.070688814,251.8091051
180,63.42418506,17.89996338,0.074294254,240.9333477
181,63.76116152,17.99992943,0.076281279,235.9678493
182,64.09814386,18.09998894,0.077560946,233.3647253
183,64.43514126,18.19996643,0.078641333,231.4300357
184,64.77214204,18.29997253,0.079516299,230.1411503
185,65.10913368,18.40002823,0.0802982,229.1462096
186,65.44612566,18.49995613,0.080995411,228.4074613
187,65.78309628,18.60001755,0.081670344,227.7450622
188,66.1201064,18.69995689,0.082356855,227.0601134
189,66.45710534,18.79996109,0.082984827,226.5469685
190,66.79409794,18.90002441,0.083629347,225.9975117
191,67.13110174,18.99992943,0.084243715,225.5352755
192,67.46811914,19.09996414,0.08486668,225.0584575
193,67.80511848,19.19989204,0.085463926,224.6549263
194,68.1421036,19.29993248,0.086053297,224.2788268
195,68.47908138,19.39997482,0.086617269,223.9735232
196,68.81608882,19.49995804,0.087194756,223.6368218
197,69.15307062,19.59995461,0.087755203,223.3480623
198,69.4900431,19.70005417,0.088347986,222.9824921
199,69.82705018,19.79997635,0.088968739,222.5498146
200,70.16404488,19.90000343,0.089524239,222.2862053
201,70.50103996,19.99999619,0.09008342,222.0163946
202,70.83803346,20.1000843,0.09063901,221.759751
203,71.1750131,20.19996834,0.091154389,221.6017083
204,71.51202254,20.29992294,0.091668256,221.4498662
205,71.84903932,20.39989853,0.092208922,221.2356256
206,72.186034,20.50000381,0.09271986,221.0961463
207,72.52304566,20.59992981,0.093266614,220.8714241
208,72.8600455,20.69991302,0.093806349,220.66644
209,73.19707792,20.79996681,0.09432549,220.5126816
210,73.53407398,20.89996338,0.094855368,220.3350616
211,73.87108662,20.99996567,0.095398203,220.1295738
212,74.20807974,20.89995384,0.095105104,219.7563846
213,74.5450623,20.79997063,0.094753392,219.5168973
214,74.88204304,20.69990921,0.094287127,219.5412016
215,75.2190285,20.59993744,0.093839198,219.5238003
216,75.55605064,20.49999619,0.093403503,219.4778082
217,75.89302726,20.39990807,0.092965752,219.434659
218,76.23000958,20.29991913,0.092527948,219.3922971
219,76.56702014,20.19995689,0.092074573,219.386919
220,76.90402556,20.1000824,0.09161748,219.3913478
221,77.24102322,19.99998856,0.091168657,219.3735131
222,77.57802932,19.89999771,0.090708651,219.3836814
223,77.91506552,19.79996872,0.090249062,219.3925164
224,78.25206336,19.70005417,0.089783348,219.4176824
225,78.58906068,19.59994125,0.089319222,219.4369911
226,78.9260703,19.49994659,0.088840596,219.4936481
227,79.26305604,19.39997101,0.088358752,219.5591322
228,79.60007662,19.29992676,0.087873064,219.6341619
229,79.93707512,19.19988251,0.087384969,219.7160762
230,80.27408188,19.0999527,0.086918496,219.7455509
231,80.61109158,18.99994087,0.086434878,219.8179858
232,80.94808306,18.90001678,0.085939348,219.9227395
233,81.28507328,18.79995537,0.085452899,220.0037157
234,81.6220631,18.69994736,0.084965415,220.0889302
235,81.95906416,18.60001755,0.084468529,220.2005629
236,82.2960523,18.49994659,0.083973236,220.3076527
237,82.63304068,18.40001869,0.083474211,220.4275834
238,82.97002786,18.29997253,0.082968161,220.5662078
239,83.30702126,18.19997025,0.082451768,220.7347476
240,83.64401356,18.09998322,0.081945635,220.877941
241,83.9810224,17.99992752,0.081428982,221.0506261
242,84.31802266,17.89995193,0.080914393,221.2208639
243,84.65502284,17.80007362,0.080406778,221.375289
244,84.99202428,17.69996262,0.079881541,221.5776298
245,85.32908522,17.59999275,0.079342194,221.8238731
246,85.66605542,17.49998283,0.078757182,222.2017401
247,86.0030444,17.40008926,0.078230985,222.419408
248,86.34002146,17.29999161,0.077721879,222.5884378
249,86.67701076,17.19996071,0.077189386,222.8280548
250,87.01400702,17.09995842,0.07664483,223.1064813
251,87.35099498,16.99995232,0.076125123,223.3159269
252,87.68796732,16.89996719,0.07558728,223.5821579
253,88.02498682,16.7999649,0.075043947,223.8683556
254,88.36196076,16.69997978,0.074490465,224.189495
255,88.69893394,16.59994698,0.073937759,224.5124446
256,89.03590252,16.49991608,0.073385991,224.8374086
257,89.37288488,16.39998627,0.072854146,225.107109
258,89.70987486,16.29995537,0.072285093,225.4953907
259,90.04685884,16.2000351,0.071732536,225.8394309
260,90.38385626,16.09998703,0.071169443,226.2204993
261,90.7208375,15.99994946,0.070570618,226.7225359
262,91.0578273,15.90003586,0.070041209,227.0097273
263,91.394819,15.79994965,0.069428921,227.5701462
264,91.73180402,15.700037,0.068849064,228.0355897
265,92.06877212,15.59999371,0.068269826,228.5049562
266,92.40577616,15.49998569,0.067685127,229.0013526
267,92.7427592,15.40000248,0.067102022,229.5013162
268,93.07975018,15.30000401,0.066487789,230.1175028
269,93.41674346,15.20001984,0.065889537,230.6894304
270,93.7537237,15.10009861,0.065276995,231.3234324
271,94.0907402,14.99997902,0.064627551,232.0988324
272,94.42772762,14.90002728,0.064036928,232.6786702
273,94.76470696,14.80002594,0.063433953,233.3139482
274,95.1016807,14.7000618,0.06279844,234.0832303
275,95.43866386,14.60000515,0.062142387,234.944389
276,95.7756537,14.50001812,0.061502934,235.7614067
277,96.11263354,14.40002251,0.06084808,236.6553324
278,96.4496152,14.30001545,0.060174573,237.6421582
279,96.78658084,14.20003986,0.059533145,238.5232596
280,97.12357914,14.10002804,0.058889236,239.4330259
281,97.46058374,14.00006008,0.058234099,240.4100046
282,97.79756712,13.90001583,0.057563234,241.4738512
283,98.13455156,13.7999897,0.056894623,242.5534969
284,98.47153804,13.70005989,0.056174181,243.88535
285,98.80855996,13.60003281,0.055449575,245.2684761
286,99.14554018,13.50008202,0.054702349,246.7916326
287,99.48252124,13.40006161,0.053957477,248.3448504
288,99.81951648,13.30001831,0.053189036,250.0518798
289,100.1565046,13.2001152,0.05244514,251.6937751
290,100.4934967,13.10003757,0.051706903,253.3518137
291,100.8304971,13.00011635,0.050947931,255.164757
292,101.1674934,12.90011406,0.050150417,257.2284516
293,101.5044918,12.80012321,0.049329542,259.4819006
294,101.8414917,12.70011806,0.048525698,261.7194283
295,102.1784768,12.60008907,0.047661275,264.3674379
296,102.5154837,12.50010681,0.04685076,266.8069191
297,102.8524775,12.40017414,0.046046373,269.2975248
298,103.1894818,12.3000555,0.045263324,271.7444155
299,103.5264737,12.20007229,0.044391546,274.8287293
300,103.8634599,12.10009098,0.043530058,277.9709356
301,104.2004506,12.00014591,0.04263515,281.4613257
302,104.5374411,11.90009117,0.041665424,285.6107085
303,104.8744457,11.80010128,0.040624712,290.4660931
304,105.2114612,11.70012856,0.039711256,294.6300333
305,105.5484644,11.60009766,0.038762275,299.2625592
306,105.8854726,11.50014877,0.037753187,304.613985
307,106.2224541,11.4001255,0.036764171,310.0879253
308,106.5594303,11.30013847,0.035731617,316.2504053
309,106.8963964,11.20010853,0.034719657,322.5869564
310,107.233378,11.10008717,0.03367478,329.62612
311,107.5703548,11.00014782,0.032531433,338.1390511
312,107.9073453,10.90013695,0.031304568,348.1963696
313,108.24433,10.8001833,0.030068524,359.1856797
314,108.5812903,10.70016861,0.028720401,372.5633401
315,108.9182602,10.60014153,0.027362484,387.3968949
316,109.2585141,10.50013161,0.025876636,405.7765366
317,109.5955093,10.40019131,0.024698438,421.0870038
318,109.932493,10.30012417,0.023306381,441.9443837
319,110.2694737,10.2001667,0.022009665,463.4403402
320,110.6064647,10.10014915,0.020706121,487.7856753
321,110.9434463,10.00017166,0.019281806,518.6325099
322,111.2804336,9.900150299,0.017773397,557.0207063
323,111.6174112,9.800157547,0.015991677,612.8286479
324,111.954396,9.700158119,0.014520124,668.0492801
325,112.2913821,9.600161552,0.013095816,733.0709134
326,112.628377,9.500109673,0.011621563,817.4554374
327,112.9653463,9.400127411,0.010330006,909.9828036
328,113.3023483,9.300149918,0.009272024,1003.033413
329,113.6393404,9.200149536,0.008366372,1099.658261
330,113.9763326,9.100150108,0.007528998,1208.680039
331,114.6920349,8.999984741,0.006419713,1401.929423
332,115.0290378,8.899987221,0.006047233,1471.74549
333,115.3660569,8.800011635,0.00564923,1557.736354
334,115.7030634,8.700028419,0.005259848,1654.045533
335,116.0400725,8.600024223,0.004858548,1770.081213
336,116.3770764,8.500058174,0.004573841,1858.407152
337,116.7140508,8.400022507,0.004268294,1968.004573
338,117.0510455,8.300027847,0.003989382,2080.529633
339,117.3880352,8.200033188,0.003728936,2199.027625
340,117.7249973,8.100049019,0.003582011,2261.313582
341,118.0619659,8.000076294,0.003467082,2307.437681
342,118.3989331,7.900028706,0.003343243,2362.983426
343,118.7359102,7.800030231,0.003177222,2454.984617
344,119.0728883,7.7000947,0.002953237,2607.340658
345,119.4098595,7.600037575,0.002855911,2661.160802
346,119.7468287,7.500077248,0.00273792,2739.333699
347,120.0838137,7.400045872,0.002668834,2772.764061
348,120.4240363,7.300131321,0.002574557,2835.490299
349,120.7610212,7.200098038,0.002492773,2888.388568
350,121.0980181,7.100114822,0.002402655,2955.112555
351,121.434994,7.0001297,0.002334164,2998.987361
352,121.7719907,6.900146008,0.002276982,3030.391488
353,122.109052,6.800087929,0.002215244,3069.679146
354,122.4460367,6.700115204,0.002144264,3124.668556
355,122.7830274,6.600119591,0.00206935,3189.465658
356,123.1200071,6.500112534,0.001993008,3261.458013
357,123.4569937,6.400121689,0.001939557,3299.785854
358,123.793983,6.300088406,0.001874867,3360.286319
359,124.1309703,6.200084209,0.001808326,3428.631251
360,124.4679758,6.100103855,0.001748442,3488.879131
361,124.8049639,6.000105381,0.00169053,3549.244923
362,125.1420034,5.900114536,0.001639114,3599.575732
363,125.4789956,5.800113201,0.001594891,3636.682702
364,125.8159918,5.700099945,0.001523547,3741.335459
365,126.1529965,5.600094318,0.001474307,3798.458955
366,126.4900019,5.500097752,0.001436537,3828.718896
367,126.826994,5.400118351,0.001393418,3875.44866
368,127.1639852,5.300144196,0.001357412,3904.594493
369,127.5009808,5.200114727,0.001325073,3924.397435
370,127.8379721,5.100116253,0.001293604,3942.565092
371,128.1749745,5.000144005,0.00125864,3972.656305
372,128.5119763,4.900111198,0.001228292,3989.371443
373,128.8489744,4.800133228,0.001194025,4020.12699
374,129.1859856,4.700101376,0.001151371,4082.176597
375,129.5229942,4.60012722,0.001116283,4120.934492
376,129.8600023,4.500117302,0.001082238,4158.159381
377,130.1969881,4.400133133,0.001051251,4185.61442
378,130.533987,4.300148964,0.001025021,4195.179591
379,130.8709876,4.200133801,0.000997178,4212.01953
380,131.2079833,4.100104332,0.000966797,4240.914934
381,131.5449706,4.0001297,0.000932622,4289.121359
382,131.8819608,3.900137663,0.000902988,4319.14581
383,132.2189786,3.800169945,0.000875745,4339.356003
384,132.5559582,3.700156212,0.000846548,4370.875823
385,132.8929548,3.600118637,0.000821053,4384.757331
386,133.2299609,3.500124693,0.000793582,4410.539078
387,133.566948,3.400143147,0.000764125,4449.718586
388,133.9039437,3.300137997,0.000733354,4500.059495
389,134.2409411,3.200137377,0.000705994,4532.812717
390,134.9566636,3.099999189,0.000675694,4587.877748
391,135.2945572,2.999997616,0.000651704,4603.31461
392,135.6324453,2.899991512,0.000628571,4613.628379
393,135.9703039,2.800009727,0.0006056,4623.532501
394,136.3081555,2.70002532,0.000582763,4633.145238
395,136.6459987,2.600040436,0.000560387,4639.724103
396,136.9838407,2.500005722,0.000537454,4651.57274
397,137.3217074,2.400013447,0.000512911,4679.201576
398,137.6595619,2.300041914,0.000489712,4696.725342
399,137.9974115,2.200018644,0.000466408,4716.937801
400,138.3384435,2.100030184,0.000443544,4734.655612
401,138.6762947,2.000016451,0.000420527,4755.974238
402,139.0141403,1.900014043,0.000398968,4762.317068
403,139.3519839,1.800023437,0.000377088,4773.479695
404,139.6898343,1.700012326,0.000355082,4787.655983
405,140.0276947,1.600013733,0.000333279,4800.8209
406,140.3655552,1.500014544,0.000311675,4812.751961
407,140.7034088,1.400012732,0.000290578,4818.027791
408,141.0412517,1.300016284,0.000269202,4829.14026
409,141.379094,1.200025558,0.000247872,4841.303558
410,141.7169483,1.100022793,0.00022667,4852.971236
411,142.0547964,1.00002861,0.000205551,4865.118471
412,142.3926598,0.900024951,0.000184744,4871.743091
413,142.7305018,0.800025284,0.000164109,4874.967472
414,143.0683527,0.700027108,0.000143254,4886.603782
415,143.406217,0.600026071,0.000122362,4903.714608
416,143.744089,0.500024021,0.000101398,4931.322918
417,144.0819476,0.400020301,8.09E-05,4943.156208
418,144.8025334,0.300005257,6.03E-05,4972.427262
419,145.1487445,0.199999511,4.00E-05,4994.061411
420,145.4917313,0.099997789,2.00E-05,4998.050824
